"salary_id","employee_id","month","year","base_salary","house_rent_allowance","medical_allowance","conveyance_allowance","gross_salary","provident_fund","income_tax","other_deductions","total_deductions","net_salary","payment_date","bank_account"
1431,1124,3,2023,53046.12,7956.92,2652.31,4987,68642.34,5304.61,152.31,676,6132.92,62509.42,"2023-03-25","5229-1407-4840-3450"
1432,1124,4,2023,53762.75,8064.41,2688.14,3167,67682.3,5376.27,188.14,1271,6835.41,60846.88,"2023-04-28","5229-1407-4840-3450"
1433,1124,5,2023,49358.1,7403.71,2467.9,2420,61649.72,4935.81,0.0,1960,6895.81,54753.91,"2023-05-28","5229-1407-4840-3450"
1434,1124,6,2023,52809.02,7921.35,2640.45,2323,65693.83,5280.9,140.45,1753,7174.35,58519.47,"2023-06-28","5229-1407-4840-3450"
1435,1124,7,2023,49064.81,7359.72,2453.24,2076,60953.77,4906.48,0.0,1833,6739.48,54214.29,"2023-07-26","5229-1407-4840-3450"
1436,1124,8,2023,49069.23,7360.38,2453.46,3634,62517.07,4906.92,0.0,1718,6624.92,55892.15,"2023-08-27","5229-1407-4840-3450"
1437,1124,9,2023,49954.87,7493.23,2497.74,2102,62047.84,4995.49,0.0,1114,6109.49,55938.35,"2023-09-28","5229-1407-4840-3450"
1438,1124,10,2023,53287.03,7993.05,2664.35,4339,68283.43,5328.7,164.35,1091,6584.05,61699.38,"2023-10-27","5229-1407-4840-3450"
1439,1124,11,2023,49732.51,7459.88,2486.63,4366,64045.01,4973.25,0.0,1622,6595.25,57449.76,"2023-11-27","5229-1407-4840-3450"
1440,1124,12,2023,52486.1,7872.92,2624.31,2918,65901.33,5248.61,124.31,1386,6758.92,59142.41,"2023-12-25","5229-1407-4840-3450"
1441,1125,1,2023,21377.41,3206.61,1068.87,4261,29913.9,2137.74,0.0,1689,3826.74,26087.15,"2023-01-28","8555-6830-7597-4473"
1442,1125,2,2023,22383.72,3357.56,1119.19,3128,29988.47,2238.37,0.0,720,2958.37,27030.09,"2023-02-25","8555-6830-7597-4473"
1443,1125,3,2023,22219.51,3332.93,1110.98,2126,28789.41,2221.95,0.0,1584,3805.95,24983.46,"2023-03-25","8555-6830-7597-4473"
1444,1125,4,2023,21928.35,3289.25,1096.42,4208,30522.02,2192.84,0.0,639,2831.84,27690.19,"2023-04-28","8555-6830-7597-4473"
1445,1125,5,2023,20691.25,3103.69,1034.56,4592,29421.5,2069.12,0.0,833,2902.12,26519.37,"2023-05-26","8555-6830-7597-4473"
1446,1125,6,2023,21958.03,3293.7,1097.9,3175,29524.64,2195.8,0.0,1695,3890.8,25633.84,"2023-06-28","8555-6830-7597-4473"
1447,1125,7,2023,22022.45,3303.37,1101.12,4087,30513.94,2202.24,0.0,1868,4070.24,26443.69,"2023-07-27","8555-6830-7597-4473"
1448,1125,8,2023,22041.01,3306.15,1102.05,3385,29834.21,2204.1,0.0,1043,3247.1,26587.11,"2023-08-27","8555-6830-7597-4473"
1449,1125,9,2023,21893.06,3283.96,1094.65,4418,30689.67,2189.31,0.0,996,3185.31,27504.37,"2023-09-25","8555-6830-7597-4473"
1450,1125,10,2023,20771.64,3115.75,1038.58,3694,28619.96,2077.16,0.0,816,2893.16,25726.8,"2023-10-26","8555-6830-7597-4473"
1451,1125,11,2023,20520.42,3078.06,1026.02,3918,28542.5,2052.04,0.0,1630,3682.04,24860.46,"2023-11-27","8555-6830-7597-4473"
1452,1125,12,2023,20598.59,3089.79,1029.93,2988,27706.3,2059.86,0.0,1825,3884.86,23821.45,"2023-12-27","8555-6830-7597-4473"
1453,1126,1,2023,28548.61,4282.29,1427.43,2014,36272.34,2854.86,0.0,1454,4308.86,31963.48,"2023-01-25","7448-1074-9764-5594"
1454,1126,2,2023,29317.37,4397.61,1465.87,2736,37916.85,2931.74,0.0,1028,3959.74,33957.11,"2023-02-25","7448-1074-9764-5594"
1455,1126,3,2023,28991.7,4348.76,1449.59,3166,37956.04,2899.17,0.0,1347,4246.17,33709.87,"2023-03-25","7448-1074-9764-5594"
1456,1126,4,2023,27332.28,4099.84,1366.61,2720,35518.73,2733.23,0.0,588,3321.23,32197.5,"2023-04-26","7448-1074-9764-5594"
1457,1126,5,2023,29414.86,4412.23,1470.74,3648,38945.83,2941.49,0.0,1519,4460.49,34485.34,"2023-05-27","7448-1074-9764-5594"
1458,1126,6,2023,28932.51,4339.88,1446.63,3622,38341.01,2893.25,0.0,615,3508.25,34832.76,"2023-06-28","7448-1074-9764-5594"
1459,1126,7,2023,28520.6,4278.09,1426.03,4762,38986.72,2852.06,0.0,1701,4553.06,34433.66,"2023-07-26","7448-1074-9764-5594"
1460,1126,8,2023,29319.98,4398.0,1466.0,4308,39491.97,2932.0,0.0,940,3872.0,35619.97,"2023-08-27","7448-1074-9764-5594"
1461,1126,9,2023,28402.75,4260.41,1420.14,4863,38946.3,2840.27,0.0,578,3418.27,35528.02,"2023-09-27","7448-1074-9764-5594"
1462,1126,10,2023,29191.79,4378.77,1459.59,3332,38362.15,2919.18,0.0,766,3685.18,34676.97,"2023-10-27","7448-1074-9764-5594"
1463,1126,11,2023,27510.91,4126.64,1375.55,3544,36557.09,2751.09,0.0,1124,3875.09,32682.0,"2023-11-25","7448-1074-9764-5594"
1464,1126,12,2023,28901.95,4335.29,1445.1,4784,39466.34,2890.2,0.0,525,3415.2,36051.15,"2023-12-28","7448-1074-9764-5594"
1465,1127,1,2023,30585.2,4587.78,1529.26,3080,39782.24,3058.52,0.0,1406,4464.52,35317.72,"2023-01-26","5966-6220-6343-2978"
1466,1127,2,2023,31161.04,4674.16,1558.05,2629,40022.25,3116.1,0.0,963,4079.1,35943.14,"2023-02-27","5966-6220-6343-2978"
1467,1127,3,2023,32513.09,4876.96,1625.65,4330,43345.71,3251.31,0.0,1165,4416.31,38929.4,"2023-03-25","5966-6220-6343-2978"
1468,1127,4,2023,29993.59,4499.04,1499.68,3761,39753.3,2999.36,0.0,1178,4177.36,35575.94,"2023-04-27","5966-6220-6343-2978"
1469,1127,5,2023,30006.53,4500.98,1500.33,2063,38070.83,3000.65,0.0,1269,4269.65,33801.18,"2023-05-27","5966-6220-6343-2978"
1470,1127,6,2023,32532.22,4879.83,1626.61,2369,41407.66,3253.22,0.0,946,4199.22,37208.44,"2023-06-28","5966-6220-6343-2978"
1471,1127,7,2023,32035.97,4805.4,1601.8,4086,42529.17,3203.6,0.0,1801,5004.6,37524.57,"2023-07-26","5966-6220-6343-2978"
1472,1127,8,2023,29708.02,4456.2,1485.4,2504,38153.62,2970.8,0.0,1954,4924.8,33228.82,"2023-08-26","5966-6220-6343-2978"
1473,1127,9,2023,32084.87,4812.73,1604.24,2450,40951.84,3208.49,0.0,1784,4992.49,35959.35,"2023-09-27","5966-6220-6343-2978"
1474,1127,10,2023,32809.85,4921.48,1640.49,2048,41419.82,3280.99,0.0,1580,4860.99,36558.84,"2023-10-27","5966-6220-6343-2978"
1475,1127,11,2023,32022.07,4803.31,1601.1,4683,43109.49,3202.21,0.0,1620,4822.21,38287.28,"2023-11-28","5966-6220-6343-2978"
1476,1127,12,2023,29699.19,4454.88,1484.96,2161,37800.03,2969.92,0.0,1059,4028.92,33771.11,"2023-12-28","5966-6220-6343-2978"
1477,1128,1,2023,22816.08,3422.41,1140.8,3668,31047.3,2281.61,0.0,1410,3691.61,27355.69,"2023-01-28","4009-4434-3744-8999"
1478,1128,2,2023,22084.87,3312.73,1104.24,3488,29989.85,2208.49,0.0,1251,3459.49,26530.36,"2023-02-28","4009-4434-3744-8999"
1479,1128,3,2023,22239.94,3335.99,1112.0,3843,30530.93,2223.99,0.0,1543,3766.99,26763.93,"2023-03-28","4009-4434-3744-8999"
1480,1128,4,2023,22654.92,3398.24,1132.75,4986,32171.91,2265.49,0.0,1017,3282.49,28889.42,"2023-04-26","4009-4434-3744-8999"
1481,1128,5,2023,21676.61,3251.49,1083.83,4594,30605.93,2167.66,0.0,1012,3179.66,27426.27,"2023-05-28","4009-4434-3744-8999"
1482,1128,6,2023,21774.72,3266.21,1088.74,4449,30578.67,2177.47,0.0,615,2792.47,27786.19,"2023-06-28","4009-4434-3744-8999"
1483,1128,7,2023,22626.13,3393.92,1131.31,3395,30546.35,2262.61,0.0,1184,3446.61,27099.74,"2023-07-27","4009-4434-3744-8999"
1484,1128,8,2023,21372.27,3205.84,1068.61,2573,28219.72,2137.23,0.0,1922,4059.23,24160.5,"2023-08-26","4009-4434-3744-8999"
1485,1128,9,2023,23128.51,3469.28,1156.43,3437,31191.22,2312.85,0.0,1821,4133.85,27057.37,"2023-09-27","4009-4434-3744-8999"
1486,1128,10,2023,23070.66,3460.6,1153.53,3498,31182.79,2307.07,0.0,555,2862.07,28320.72,"2023-10-28","4009-4434-3744-8999"
1487,1128,11,2023,22594.78,3389.22,1129.74,3055,30168.73,2259.48,0.0,860,3119.48,27049.26,"2023-11-27","4009-4434-3744-8999"
1488,1128,12,2023,22617.73,3392.66,1130.89,2623,29764.27,2261.77,0.0,1053,3314.77,26449.5,"2023-12-28","4009-4434-3744-8999"
1489,1129,1,2023,24688.61,3703.29,1234.43,3554,33180.33,2468.86,0.0,1500,3968.86,29211.47,"2023-01-27","4780-9270-6037-8369"
1490,1129,2,2023,24341.83,3651.28,1217.09,2141,31351.2,2434.18,0.0,1779,4213.18,27138.02,"2023-02-25","4780-9270-6037-8369"
1491,1129,3,2023,25767.78,3865.17,1288.39,2701,33622.34,2576.78,0.0,1685,4261.78,29360.56,"2023-03-28","4780-9270-6037-8369"
1492,1129,4,2023,25289.37,3793.41,1264.47,2382,32729.25,2528.94,0.0,1089,3617.94,29111.31,"2023-04-28","4780-9270-6037-8369"
1493,1129,5,2023,24457.78,3668.67,1222.89,4352,33701.34,2445.78,0.0,1333,3778.78,29922.56,"2023-05-28","4780-9270-6037-8369"
1494,1129,6,2023,25749.49,3862.42,1287.47,4664,35563.38,2574.95,0.0,878,3452.95,32110.44,"2023-06-26","4780-9270-6037-8369"
1495,1129,7,2023,24953.08,3742.96,1247.65,3866,33809.7,2495.31,0.0,1212,3707.31,30102.39,"2023-07-27","4780-9270-6037-8369"
1496,1129,8,2023,25692.01,3853.8,1284.6,3857,34687.41,2569.2,0.0,702,3271.2,31416.21,"2023-08-27","4780-9270-6037-8369"
1497,1129,9,2023,23870.47,3580.57,1193.52,3835,32479.57,2387.05,0.0,589,2976.05,29503.52,"2023-09-28","4780-9270-6037-8369"
1498,1129,10,2023,25822.44,3873.37,1291.12,3296,34282.92,2582.24,0.0,1033,3615.24,30667.68,"2023-10-26","4780-9270-6037-8369"
1499,1129,11,2023,25484.91,3822.74,1274.25,2942,33523.9,2548.49,0.0,771,3319.49,30204.4,"2023-11-27","4780-9270-6037-8369"
1500,1129,12,2023,25240.97,3786.15,1262.05,3207,33496.16,2524.1,0.0,1656,4180.1,29316.07,"2023-12-25","4780-9270-6037-8369"
1501,1130,1,2023,26225.32,3933.8,1311.27,4243,35713.38,2622.53,0.0,1425,4047.53,31665.85,"2023-01-27","3087-9838-4004-7376"
1502,1130,2,2023,27348.95,4102.34,1367.45,2880,35698.73,2734.89,0.0,1484,4218.89,31479.84,"2023-02-25","3087-9838-4004-7376"
1503,1130,3,2023,26334.16,3950.12,1316.71,4733,36333.99,2633.42,0.0,1656,4289.42,32044.58,"2023-03-26","3087-9838-4004-7376"
1504,1130,4,2023,27372.82,4105.92,1368.64,3390,36237.39,2737.28,0.0,691,3428.28,32809.1,"2023-04-26","3087-9838-4004-7376"
1505,1130,5,2023,25071.39,3760.71,1253.57,4852,34937.67,2507.14,0.0,1975,4482.14,30455.53,"2023-05-28","3087-9838-4004-7376"
1506,1130,6,2023,27157.53,4073.63,1357.88,4425,37014.03,2715.75,0.0,1471,4186.75,32827.28,"2023-06-27","3087-9838-4004-7376"
1507,1130,7,2023,25452.54,3817.88,1272.63,3587,34130.05,2545.25,0.0,1823,4368.25,29761.8,"2023-07-28","3087-9838-4004-7376"
1508,1130,8,2023,25950.23,3892.53,1297.51,3081,34221.27,2595.02,0.0,992,3587.02,30634.25,"2023-08-28","3087-9838-4004-7376"
1509,1130,9,2023,25145.7,3771.85,1257.28,4407,34581.84,2514.57,0.0,1603,4117.57,30464.27,"2023-09-25","3087-9838-4004-7376"
1510,1130,10,2023,25160.0,3774.0,1258.0,3161,33353.0,2516.0,0.0,1129,3645.0,29708.0,"2023-10-25","3087-9838-4004-7376"
1511,1130,11,2023,25138.55,3770.78,1256.93,3329,33495.26,2513.85,0.0,1003,3516.85,29978.4,"2023-11-27","3087-9838-4004-7376"
1512,1130,12,2023,26167.84,3925.18,1308.39,3718,35119.41,2616.78,0.0,1299,3915.78,31203.63,"2023-12-25","3087-9838-4004-7376"
1513,1131,1,2023,34831.92,5224.79,1741.6,2526,44324.3,3483.19,0.0,1908,5391.19,38933.11,"2023-01-27","7173-4626-9394-2871"
1514,1131,2,2023,37071.1,5560.66,1853.55,3023,47508.32,3707.11,0.0,1459,5166.11,42342.21,"2023-02-25","7173-4626-9394-2871"
1515,1131,3,2023,35072.16,5260.82,1753.61,4675,46761.6,3507.22,0.0,1119,4626.22,42135.38,"2023-03-25","7173-4626-9394-2871"
1516,1131,4,2023,36702.96,5505.44,1835.15,4588,48631.55,3670.3,0.0,1563,5233.3,43398.26,"2023-04-25","7173-4626-9394-2871"
1517,1131,5,2023,35082.92,5262.44,1754.15,2776,44875.5,3508.29,0.0,556,4064.29,40811.21,"2023-05-26","7173-4626-9394-2871"
1518,1131,6,2023,36705.2,5505.78,1835.26,4369,48415.24,3670.52,0.0,738,4408.52,44006.72,"2023-06-25","7173-4626-9394-2871"
1519,1131,7,2023,35225.17,5283.78,1761.26,4531,46801.21,3522.52,0.0,1877,5399.52,41401.69,"2023-07-27","7173-4626-9394-2871"
1520,1131,8,2023,36719.25,5507.89,1835.96,3652,47715.1,3671.93,0.0,1767,5438.93,42276.18,"2023-08-27","7173-4626-9394-2871"
1521,1131,9,2023,36357.1,5453.57,1817.86,2478,46106.52,3635.71,0.0,1976,5611.71,40494.81,"2023-09-26","7173-4626-9394-2871"
1522,1131,10,2023,35594.9,5339.23,1779.74,4121,46834.88,3559.49,0.0,767,4326.49,42508.39,"2023-10-27","7173-4626-9394-2871"
1523,1131,11,2023,34163.96,5124.59,1708.2,4327,45323.75,3416.4,0.0,1619,5035.4,40288.36,"2023-11-28","7173-4626-9394-2871"
1524,1131,12,2023,36367.21,5455.08,1818.36,3320,46960.65,3636.72,0.0,956,4592.72,42367.93,"2023-12-27","7173-4626-9394-2871"
1525,1132,1,2023,32656.5,4898.48,1632.83,4229,43416.81,3265.65,0.0,613,3878.65,39538.15,"2023-01-27","9588-5804-2219-4247"
1526,1132,2,2023,35381.11,5307.17,1769.06,3927,46384.33,3538.11,0.0,1673,5211.11,41173.22,"2023-02-25","9588-5804-2219-4247"
1527,1132,3,2023,32947.54,4942.13,1647.38,3831,43368.04,3294.75,0.0,1589,4883.75,38484.29,"2023-03-27","9588-5804-2219-4247"
1528,1132,4,2023,32345.18,4851.78,1617.26,2632,41446.22,3234.52,0.0,640,3874.52,37571.7,"2023-04-28","9588-5804-2219-4247"
1529,1132,5,2023,35253.65,5288.05,1762.68,3835,46139.38,3525.36,0.0,1234,4759.36,41380.01,"2023-05-27","9588-5804-2219-4247"
1530,1132,6,2023,35667.71,5350.16,1783.39,4440,47241.25,3566.77,0.0,1066,4632.77,42608.48,"2023-06-28","9588-5804-2219-4247"
1531,1132,7,2023,35676.64,5351.5,1783.83,3150,45961.97,3567.66,0.0,1168,4735.66,41226.31,"2023-07-27","9588-5804-2219-4247"
1532,1132,8,2023,34687.65,5203.15,1734.38,2561,44186.18,3468.76,0.0,861,4329.76,39856.41,"2023-08-26","9588-5804-2219-4247"
1533,1132,9,2023,34625.87,5193.88,1731.29,4705,46256.04,3462.59,0.0,1529,4991.59,41264.46,"2023-09-25","9588-5804-2219-4247"
1534,1132,10,2023,33560.8,5034.12,1678.04,3691,43963.96,3356.08,0.0,1133,4489.08,39474.88,"2023-10-28","9588-5804-2219-4247"
1535,1132,11,2023,33474.05,5021.11,1673.7,3739,43907.86,3347.4,0.0,1100,4447.4,39460.45,"2023-11-26","9588-5804-2219-4247"
1536,1132,12,2023,34498.52,5174.78,1724.93,4889,46287.22,3449.85,0.0,916,4365.85,41921.37,"2023-12-28","9588-5804-2219-4247"
1537,1133,1,2023,75467.72,11320.16,3773.39,2991,93552.27,7546.77,1273.39,776,9596.16,83956.11,"2023-01-28","5210-4050-9681-3599"
1538,1133,2,2023,74624.31,11193.65,3731.22,2338,91887.17,7462.43,1231.22,1627,10320.65,81566.52,"2023-02-27","5210-4050-9681-3599"
1539,1133,3,2023,71117.58,10667.64,3555.88,2506,87847.1,7111.76,1055.88,965,9132.64,78714.46,"2023-03-28","5210-4050-9681-3599"
1540,1133,4,2023,73266.14,10989.92,3663.31,3361,91280.37,7326.61,1163.31,1202,9691.92,81588.45,"2023-04-25","5210-4050-9681-3599"
1541,1133,5,2023,69440.97,10416.15,3472.05,2344,85673.16,6944.1,972.05,1708,9624.15,76049.02,"2023-05-27","5210-4050-9681-3599"
1542,1133,6,2023,70875.94,10631.39,3543.8,4446,89497.12,7087.59,1043.8,653,8784.39,80712.73,"2023-06-25","5210-4050-9681-3599"
1543,1133,7,2023,73405.03,11010.75,3670.25,2981,91067.03,7340.5,1170.25,1949,10459.75,80607.28,"2023-07-28","5210-4050-9681-3599"
1544,1133,8,2023,74858.07,11228.71,3742.9,3491,93320.69,7485.81,1242.9,1908,10636.71,82683.97,"2023-08-27","5210-4050-9681-3599"
1545,1133,9,2023,75393.96,11309.09,3769.7,3626,94098.75,7539.4,1269.7,1139,9948.09,84150.65,"2023-09-26","5210-4050-9681-3599"
1546,1133,10,2023,71187.46,10678.12,3559.37,4778,90202.95,7118.75,1059.37,828,9006.12,81196.83,"2023-10-28","5210-4050-9681-3599"
1547,1133,11,2023,70079.6,10511.94,3503.98,2186,86281.52,7007.96,1003.98,894,8905.94,77375.58,"2023-11-28","5210-4050-9681-3599"
1548,1133,12,2023,72343.38,10851.51,3617.17,4953,91765.05,7234.34,1117.17,1190,9541.51,82223.54,"2023-12-25","5210-4050-9681-3599"
1549,1134,1,2023,55944.83,8391.72,2797.24,2583,69716.8,5594.48,297.24,1384,7275.72,62441.07,"2023-01-25","2474-2418-5493-2755"
1550,1134,2,2023,59006.06,8850.91,2950.3,4896,75703.27,5900.61,450.3,1669,8019.91,67683.36,"2023-02-25","2474-2418-5493-2755"
1551,1134,3,2023,60407.64,9061.15,3020.38,3787,76276.17,6040.76,520.38,1982,8543.15,67733.02,"2023-03-25","2474-2418-5493-2755"
1552,1134,4,2023,57088.11,8563.22,2854.41,4344,72849.74,5708.81,354.41,719,6782.22,66067.52,"2023-04-28","2474-2418-5493-2755"
1553,1134,5,2023,61320.4,9198.06,3066.02,2241,75825.48,6132.04,566.02,1129,7827.06,67998.42,"2023-05-27","2474-2418-5493-2755"
1554,1134,6,2023,60447.15,9067.07,3022.36,3095,75631.58,6044.71,522.36,1796,8363.07,67268.51,"2023-06-28","2474-2418-5493-2755"
1555,1134,7,2023,60534.02,9080.1,3026.7,4513,77153.82,6053.4,526.7,1644,8224.1,68929.72,"2023-07-27","2474-2418-5493-2755"
1556,1134,8,2023,61630.46,9244.57,3081.52,2213,76169.55,6163.05,581.52,1901,8645.57,67523.98,"2023-08-28","2474-2418-5493-2755"
1557,1134,9,2023,58680.9,8802.14,2934.05,3810,74227.08,5868.09,434.05,884,7186.14,67040.95,"2023-09-28","2474-2418-5493-2755"
1558,1134,10,2023,58634.7,8795.21,2931.74,3910,74271.64,5863.47,431.74,853,7148.21,67123.44,"2023-10-26","2474-2418-5493-2755"
1559,1134,11,2023,59283.38,8892.51,2964.17,2737,73877.05,5928.34,464.17,940,7332.51,66544.55,"2023-11-27","2474-2418-5493-2755"
1560,1134,12,2023,55990.95,8398.64,2799.55,4453,71642.14,5599.1,299.55,1055,6953.64,64688.5,"2023-12-28","2474-2418-5493-2755"
1561,1135,1,2023,28549.77,4282.47,1427.49,4979,39238.73,2854.98,0.0,1102,3956.98,35281.75,"2023-01-25","2985-8602-5148-8522"
1562,1135,2,2023,29631.09,4444.66,1481.55,2213,37770.31,2963.11,0.0,836,3799.11,33971.2,"2023-02-26","2985-8602-5148-8522"
1563,1135,3,2023,28948.11,4342.22,1447.41,3071,37808.73,2894.81,0.0,1023,3917.81,33890.92,"2023-03-26","2985-8602-5148-8522"
1564,1135,4,2023,29582.51,4437.38,1479.13,3081,38580.01,2958.25,0.0,1254,4212.25,34367.76,"2023-04-28","2985-8602-5148-8522"
1565,1135,5,2023,31033.6,4655.04,1551.68,4844,42084.31,3103.36,0.0,1419,4522.36,37561.95,"2023-05-26","2985-8602-5148-8522"
1566,1135,6,2023,30516.1,4577.41,1525.8,4126,40745.32,3051.61,0.0,1090,4141.61,36603.71,"2023-06-28","2985-8602-5148-8522"
1567,1135,7,2023,30280.51,4542.08,1514.03,2206,38542.61,3028.05,0.0,1132,4160.05,34382.56,"2023-07-27","2985-8602-5148-8522"
1568,1135,8,2023,30689.46,4603.42,1534.47,4905,41732.35,3068.95,0.0,1320,4388.95,37343.4,"2023-08-26","2985-8602-5148-8522"
1569,1135,9,2023,30936.67,4640.5,1546.83,3489,40613.0,3093.67,0.0,1520,4613.67,35999.34,"2023-09-27","2985-8602-5148-8522"
1570,1135,10,2023,29223.1,4383.47,1461.16,4378,39445.72,2922.31,0.0,1646,4568.31,34877.41,"2023-10-27","2985-8602-5148-8522"
1571,1135,11,2023,30948.71,4642.31,1547.44,3499,40637.45,3094.87,0.0,1799,4893.87,35743.58,"2023-11-28","2985-8602-5148-8522"
1572,1135,12,2023,29699.89,4454.98,1484.99,3062,38701.87,2969.99,0.0,1515,4484.99,34216.88,"2023-12-27","2985-8602-5148-8522"
1573,1136,1,2023,42896.01,6434.4,2144.8,2585,54060.21,4289.6,0.0,624,4913.6,49146.61,"2023-01-27","9279-8660-3045-8151"
1574,1136,2,2023,42709.85,6406.48,2135.49,3209,54460.83,4270.99,0.0,1988,6258.99,48201.84,"2023-02-27","9279-8660-3045-8151"
1575,1136,3,2023,41304.94,6195.74,2065.25,2336,51901.93,4130.49,0.0,793,4923.49,46978.43,"2023-03-25","9279-8660-3045-8151"
1576,1136,4,2023,43830.01,6574.5,2191.5,3193,55789.02,4383.0,0.0,1136,5519.0,50270.02,"2023-04-28","9279-8660-3045-8151"
1577,1136,5,2023,44342.76,6651.41,2217.14,2672,55883.31,4434.28,0.0,1618,6052.28,49831.03,"2023-05-28","9279-8660-3045-8151"
1578,1136,6,2023,42977.31,6446.6,2148.87,3876,55448.78,4297.73,0.0,1986,6283.73,49165.04,"2023-06-25","9279-8660-3045-8151"
1579,1136,7,2023,41538.03,6230.71,2076.9,2016,51861.64,4153.8,0.0,1154,5307.8,46553.84,"2023-07-25","9279-8660-3045-8151"
1580,1136,8,2023,41887.96,6283.19,2094.4,3720,53985.55,4188.8,0.0,1219,5407.8,48577.75,"2023-08-26","9279-8660-3045-8151"
1581,1136,9,2023,41116.81,6167.52,2055.84,2344,51684.17,4111.68,0.0,1752,5863.68,45820.49,"2023-09-25","9279-8660-3045-8151"
1582,1136,10,2023,44530.92,6679.64,2226.55,4294,57731.1,4453.09,0.0,975,5428.09,52303.01,"2023-10-25","9279-8660-3045-8151"
1583,1136,11,2023,41578.05,6236.71,2078.9,4421,54314.66,4157.81,0.0,1461,5618.81,48695.86,"2023-11-26","9279-8660-3045-8151"
1584,1136,12,2023,44246.69,6637.0,2212.33,4551,57647.03,4424.67,0.0,1414,5838.67,51808.36,"2023-12-27","9279-8660-3045-8151"
1585,1137,1,2023,32790.65,4918.6,1639.53,3627,42975.78,3279.07,0.0,1403,4682.07,38293.72,"2023-01-26","7613-2261-6667-3441"
1586,1137,2,2023,32782.95,4917.44,1639.15,4344,43683.54,3278.29,0.0,820,4098.29,39585.24,"2023-02-27","7613-2261-6667-3441"
1587,1137,3,2023,33128.76,4969.31,1656.44,4370,44124.51,3312.88,0.0,1872,5184.88,38939.64,"2023-03-26","7613-2261-6667-3441"
1588,1137,4,2023,34576.33,5186.45,1728.82,2311,43802.6,3457.63,0.0,1388,4845.63,38956.97,"2023-04-26","7613-2261-6667-3441"
1589,1137,5,2023,32266.89,4840.03,1613.34,2621,41341.27,3226.69,0.0,1770,4996.69,36344.58,"2023-05-25","7613-2261-6667-3441"
1590,1137,6,2023,34654.22,5198.13,1732.71,2477,44062.07,3465.42,0.0,818,4283.42,39778.64,"2023-06-28","7613-2261-6667-3441"
1591,1137,7,2023,33117.55,4967.63,1655.88,3677,43418.07,3311.76,0.0,1279,4590.76,38827.31,"2023-07-25","7613-2261-6667-3441"
1592,1137,8,2023,32359.2,4853.88,1617.96,4234,43065.04,3235.92,0.0,506,3741.92,39323.12,"2023-08-25","7613-2261-6667-3441"
1593,1137,9,2023,33619.01,5042.85,1680.95,4220,44562.81,3361.9,0.0,1758,5119.9,39442.91,"2023-09-28","7613-2261-6667-3441"
1594,1137,10,2023,34962.83,5244.42,1748.14,3546,45501.39,3496.28,0.0,1337,4833.28,40668.11,"2023-10-25","7613-2261-6667-3441"
1595,1137,11,2023,32113.47,4817.02,1605.67,2667,41203.17,3211.35,0.0,547,3758.35,37444.82,"2023-11-27","7613-2261-6667-3441"
1596,1137,12,2023,33862.27,5079.34,1693.11,4869,45503.72,3386.23,0.0,1091,4477.23,41026.49,"2023-12-27","7613-2261-6667-3441"
1597,1138,1,2023,31593.87,4739.08,1579.69,2567,40479.64,3159.39,0.0,978,4137.39,36342.25,"2023-01-27","1497-6214-1187-1319"
1598,1138,2,2023,32407.37,4861.11,1620.37,4491,43379.85,3240.74,0.0,1910,5150.74,38229.11,"2023-02-25","1497-6214-1187-1319"
1599,1138,3,2023,31164.92,4674.74,1558.25,2132,39529.9,3116.49,0.0,1638,4754.49,34775.41,"2023-03-28","1497-6214-1187-1319"
1600,1138,4,2023,30979.53,4646.93,1548.98,3809,40984.44,3097.95,0.0,501,3598.95,37385.48,"2023-04-26","1497-6214-1187-1319"
1601,1138,5,2023,33031.94,4954.79,1651.6,2565,42203.33,3303.19,0.0,1878,5181.19,37022.14,"2023-05-25","1497-6214-1187-1319"
1602,1138,6,2023,32106.89,4816.03,1605.34,3852,42380.27,3210.69,0.0,1185,4395.69,37984.58,"2023-06-26","1497-6214-1187-1319"
1603,1138,7,2023,32899.9,4934.99,1645.0,4035,43514.89,3289.99,0.0,1347,4636.99,38877.89,"2023-07-25","1497-6214-1187-1319"
1604,1138,8,2023,30460.91,4569.14,1523.05,3540,40093.1,3046.09,0.0,1749,4795.09,35298.01,"2023-08-27","1497-6214-1187-1319"
1605,1138,9,2023,33240.06,4986.01,1662.0,2872,42760.07,3324.01,0.0,1183,4507.01,38253.07,"2023-09-26","1497-6214-1187-1319"
1606,1138,10,2023,33220.59,4983.09,1661.03,3800,43664.71,3322.06,0.0,854,4176.06,39488.65,"2023-10-26","1497-6214-1187-1319"
1607,1138,11,2023,32343.48,4851.52,1617.17,2794,41606.18,3234.35,0.0,1606,4840.35,36765.83,"2023-11-26","1497-6214-1187-1319"
1608,1138,12,2023,32802.46,4920.37,1640.12,2836,42198.95,3280.25,0.0,1697,4977.25,37221.71,"2023-12-25","1497-6214-1187-1319"
1609,1139,1,2023,94424.1,14163.62,4721.21,3409,116717.92,9442.41,2221.21,1489,13152.62,103565.31,"2023-01-28","8524-3278-4123-2688"
1610,1139,2,2023,98276.86,14741.53,4913.84,2675,120607.23,9827.69,2413.84,1122,13363.53,107243.7,"2023-02-27","8524-3278-4123-2688"
1611,1139,3,2023,94130.93,14119.64,4706.55,2548,115505.12,9413.09,2206.55,1563,13182.64,102322.48,"2023-03-27","8524-3278-4123-2688"
